term1,term2,value
peletizado, leiteiro,1
peletizado, lesão,1
peletizado, limpo,1
peletizado, lixiviados,1
peletizado, macho,1
peletizado, magnésio,1
peletizado, material,1
peletizado, medida,1
peletizado, mestiço,1
peletizado, metacercária,1
peletizado, microbiano,2
peletizado, mineral,2
peletizado, modo,1
peletizado, molecular,1
peletizado, mosca,1
peletizado, mosquicidar,1
peletizado, máximo,2
peletizado, médio,1
peletizado, natural,2
peletizado, naturalizar,1
peletizado, nitrato,1
peletizado, nutriente,2
peletizado, odor,1
peletizado, ordenha,2
peletizado, organismo,1
peletizado, parasita,1
peletizado, parte,1
peletizado, pasto,1
peletizado, pelar,31
peletizado, pequeno,1
peletizado, perda,1
peletizado, perder,1
peletizado, plantar,1
peletizado, população,3
peletizado, potável,1
peletizado, praga,1
peletizado, principal,1
peletizado, procurar,1
peletizado, proliferação,1
peletizado, prostrar,1
peletizado, proteína,1
peletizado, raça,3
peletizado, ração,3
peletizado, rebanhar,1
peletizado, rebanho,1
peletizado, recomendação,1
peletizado, reprodutivo,1
peletizado, resistente,1
peletizado, resíduo,1
peletizado, risco,1
peletizado, rótulo,1
peletizado, sanitário,1
peletizado, seco,3
peletizado, segurar,1
peletizado, silagem,1
peletizado, solo,3
peletizado, solubilizados,1
peletizado, sombrear,1
peletizado, substância,1
peletizado, temperatura,1
peletizado, tratamento,1
peletizado, tremor,1
peletizado, trocar,1
peletizado, técnico,1
peletizado, usina,1
peletizado, uterino,1
peletizado, vaca,5
peletizado, vegetação,2
peletizado, veneno,1
peletizado, vitro,1
peletizado, volumoso,2
peletizado, zebuína,1
peletizado, água,5
peletizado, íom,1
peletizado, útero,1
músculo, albumina,1
músculo, alto,1
músculo, aminar,1
músculo, açúcar,1
músculo, bovino,1
músculo, calor,1
músculo, cartilagem,1
músculo, caseína,1
músculo, componentes,1
músculo, coração,1
músculo, diafragma,1
músculo, globulina,1
músculo, gordura,2
músculo, gás,1
músculo, instalação,1
músculo, lactose,1
músculo, larva,1
músculo, língua,1
músculo, perder,1
músculo, proteína,2
músculo, tecidos,1
restinga, salobra,1
restinga, transição,1
debilitar, animais,1
debilitar, vaca,1
fazendeiro, diagnosticar,1
fazendeiro, liber,1
fazendeiro, perda,1
fazendeiro, sintoma,1
roçar, manual,1
roçar, suficiente,1
roçar, vegetação,1
aproveitamento, afetar,1
aproveitamento, alimento,1
aproveitamento, alto,2
aproveitamento, animais,1
aproveitamento, animal,1
aproveitamento, aproveitar,8
aproveitamento, avear,1
aproveitamento, aveia,1
aproveitamento, baixo,1
aproveitamento, barato,1
aproveitamento, bom,10
aproveitamento, bovino,1
aproveitamento, capineira,2
aproveitamento, capineiro,2
aproveitamento, cerca,1
aproveitamento, chuva,1
aproveitamento, colheita,1
aproveitamento, componente,1
aproveitamento, concentrar,1
aproveitamento, cor,1
aproveitamento, cortar,1
aproveitamento, cultura,2
aproveitamento, dieta,2
aproveitamento, distúrbio,1
aproveitamento, engorda,2
aproveitamento, erosão,1
aproveitamento, fertilizante,1
aproveitamento, fertilização,1
aproveitamento, fibra,1
aproveitamento, fluxo,1
aproveitamento, forrageira,1
aproveitamento, fácil,1
aproveitamento, físico,1
aproveitamento, fósforo,1
aproveitamento, geada,1
aproveitamento, gear,1
aproveitamento, grande,2
aproveitamento, heterose,2
aproveitamento, humano,1
aproveitamento, instalação,1
aproveitamento, lodo,1
aproveitamento, macho,2
aproveitamento, maneira,1
aproveitamento, material,1
aproveitamento, microbiana,1
aproveitamento, microbiano,2
aproveitamento, mineral,1
aproveitamento, monta,2
aproveitamento, máquina,1
aproveitamento, máximo,2
aproveitamento, mãe,1
aproveitamento, mão,2
aproveitamento, método,1
aproveitamento, natural,1
aproveitamento, nitrogênio,3
aproveitamento, nutriente,1
aproveitamento, objetivo,1
aproveitamento, obra,2
aproveitamento, orgânico,2
aproveitamento, pastagem,1
aproveitamento, pasto,1
aproveitamento, pelagem,1
aproveitamento, pelar,1
aproveitamento, pequeno,3
aproveitamento, piquete,1
aproveitamento, plantio,4
aproveitamento, populaçãar,1
aproveitamento, população,2
aproveitamento, potássio,1
aproveitamento, principal,1
aproveitamento, proteico,2
aproveitamento, puro,1
aproveitamento, queimar,1
aproveitamento, raça,1
aproveitamento, rebanhar,1
aproveitamento, rebanho,2
aproveitamento, recurso,2
aproveitamento, regime,1
aproveitamento, reprodutor,1
aproveitamento, reter,1
aproveitamento, seca,1
aproveitamento, semiconfinamento,1
aproveitamento, sistema,4
aproveitamento, solo,3
aproveitamento, subtropical,1
aproveitamento, suficiente,1
aproveitamento, teor,1
aproveitamento, tomada,1
aproveitamento, tratamento,2
aproveitamento, tricros,1
aproveitamento, tropical,1
aproveitamento, água,2
aproveitar, afetar,1
aproveitar, alimento,1
aproveitar, alto,2
aproveitar, animais,1
aproveitar, avear,1
aproveitar, baixo,1
aproveitar, bom,1
aproveitar, capineira,2
aproveitar, capineiro,2
aproveitar, cerca,1
aproveitar, colheita,1
aproveitar, cor,1
aproveitar, cortar,1
aproveitar, cultura,1
aproveitar, dieta,1
aproveitar, fibra,1
aproveitar, fósforo,1
aproveitar, geada,1
aproveitar, gear,1
aproveitar, lodo,1
aproveitar, maneira,1
aproveitar, material,1
aproveitar, mineral,1
aproveitar, máximo,1
aproveitar, nitrogênio,1
aproveitar, nutriente,1
aproveitar, orgânico,2
aproveitar, pelagem,1
aproveitar, pequeno,2
aproveitar, plantio,1
aproveitar, potássio,1
aproveitar, principal,1
aproveitar, puro,1
aproveitar, queimar,1
aproveitar, sistema,1
aproveitar, solo,1
aproveitar, subtropical,1
aproveitar, teor,1
aproveitar, tropical,1
digestãar, aeróbia,1
digestãar, alimento,2
digestãar, anaeróbia,1
digestãar, armazenagem,1
digestãar, baixo,2
digestãar, biológico,1
digestãar, chuva,1
digestãar, corrente,1
digestãar, cultura,1
digestãar, detenção,1
digestãar, diluição,1
digestãar, entrar,1
digestãar, fase,3
digestãar, fertirrigação,1
digestãar, graxo,1
digestãar, humificação,1
digestãar, irrigação,1
digestãar, maturação,1
digestãar, microbiano,1
digestãar, parede,1
digestãar, população,1
digestãar, proteína,1
digestãar, rebanhar,1
digestãar, ruminal,1
digestãar, sanguíneo,1
digestãar, sistema,4
digestãar, solo,1
digestãar, tanques,1
digestãar, teor,1
digestãar, termofílica,1
digestãar, tratamento,1
digestãar, ácido,1
ovariano, afetar,1
ovariano, fase,1
ovariano, lactação,1
ovariano, perder,1
ovariano, vaca,2
sol, abrigo,3
sol, acesso,1
sol, animais,1
sol, animal,3
sol, baia,1
sol, baixo,1
sol, bezerreiro,1
sol, bezerro,3
sol, cama,1
sol, capim,1
sol, casa,1
sol, cerca,1
sol, chuva,1
sol, contaminação,1
sol, deslocamento,1
sol, drenar,1
sol, efeito,1
sol, ensilar,1
sol, entrada,1
sol, fator,1
sol, fermentação,1
sol, gaiola,1
sol, garantir,1
sol, grande,3
sol, lactente,1
sol, lateral,2
sol, maneira,1
sol, material,1
sol, modo,1
sol, orientar,1
sol, parasita,1
sol, parte,2
sol, pastagem,1
sol, pequeno,1
sol, principal,1
sol, raio,2
sol, seco,3
sol, temperatura,1
sol, terreno,1
sol, traseiro,1
sol, vaca,1
sol, vento,1
fraco, aborto,1
fraco, bezerro,3
fraco, campilobacteriose,1
fraco, doença,1
fraco, excesso,1
fraco, gestante,1
fraco, liber,1
fraco, magro,1
fraco, pequeno,2
fraco, principal,1
fraco, subnutrição,1
fraco, tricomonose,1
fraco, vaca,1
fraco, vacar,1
glabra, ráqul,1
glabra, subséssel,1
clínico, afetar,1
clínico, aguar,1
clínico, agudo,1
clínico, amarelar,1
clínico, andrológico,2
clínico, animais,1
clínico, animal,2
clínico, antibiótico,2
clínico, apatia,2
clínico, apetite,2
clínico, aquoso,1
clínico, auxiliar,2
clínico, brusco,2
clínico, coler,2
clínico, coliforme,2
clínico, coágulo,1
clínico, desidratação,2
clínico, espermatozoide,1
clínico, espermograma,1
clínico, estresse,1
clínico, exame,2
clínico, febre,1
clínico, fisiologia,1
clínico, floco,1
clínico, fácil,1
clínico, identificar,3
clínico, inchar,2
clínico, incidência,4
clínico, infecção,3
clínico, inflamação,1
clínico, intoxicação,1
clínico, intramamário,1
clínico, lactação,1
clínico, liber,1
clínico, limpo,1
clínico, medicamento,2
clínico, monta,1
clínico, morno,1
clínico, necropsia,1
clínico, ordenha,2
clínico, ordenhador,2
clínico, palpação,1
clínico, parte,1
clínico, parto,1
clínico, perda,1
clínico, presença,3
clínico, principal,1
clínico, procedimento,1
clínico, pus,2
clínico, quarto,1
clínico, seco,1
clínico, sintoma,2
clínico, subclínica,4
clínico, subclínico,2
clínico, tratamento,4
clínico, treinamento,1
clínico, técnico,1
clínico, vaca,5
clínico, vacinação,1
clínico, água,1
descamação, animal,1
descamação, apetite,1
descamação, barbela,1
descamação, bezerro,4
descamação, cauda,1
descamação, consumir,1
descamação, descer,4
descamação, desinfecção,1
descamação, desmamar,1
descamação, diarreia,1
descamação, edema,1
descamação, estimular,1
descamação, examinar,1
descamação, excitabilidade,1
descamação, febre,1
descamação, flanco,1
descamação, féter,1
descamação, holandês,1
descamação, infecção,1
descamação, mamar,1
descamação, maneira,1
descamação, mestiço,1
descamação, mãe,1
descamação, natural,1
descamação, objetivo,1
descamação, odor,1
descamação, ordenha,3
descamação, orelha,1
descamação, parte,1
descamação, pele,1
descamação, perda,1
descamação, precoce,1
descamação, presença,1
descamação, prurir,1
descamação, purulento,1
descamação, raça,1
descamação, sintoma,1
descamação, sistema,1
descamação, temperatura,2
descamação, teto,1
descamação, vaca,3
descamação, vaginal,1
descamação, zebu,1
descamação, zebuína,1
descamação, água,2
tratamento, abdômen,1
tratamento, acrobustite,1
tratamento, adubo,1
tratamento, adulto,1
tratamento, aeração,1
tratamento, aeróbia,1
tratamento, aeróbio,1
tratamento, afetar,1
tratamento, agalactiae,1
tratamento, agente,1
tratamento, agudo,2
tratamento, anaeróbia,1
tratamento, animais,3
tratamento, animal,21
tratamento, antialérgico,1
tratamento, antibiótico,9
tratamento, antisséptico,1
tratamento, antitóxico,1
tratamento, aproveitamento,2
tratamento, ar,1
tratamento, armazenagem,1
tratamento, arrepiar,1
tratamento, auxiliar,1
tratamento, aveia,1
tratamento, babosa,1
tratamento, bactéria,2
tratamento, baia,2
tratamento, barbela,1
tratamento, base,2
tratamento, bastão,1
tratamento, beladona,1
tratamento, bexiga,1
tratamento, bezerro,2
tratamento, biológico,3
tratamento, bom,5
tratamento, bovino,5
tratamento, braquiária,2
tratamento, brilho,1
tratamento, cama,1
tratamento, camomila,1
tratamento, carga,1
tratamento, chuva,1
tratamento, ciclo,1
tratamento, clínico,5
tratamento, coccidiose,1
tratamento, colorir,1
tratamento, combate,1
tratamento, compostagem,1
tratamento, concentrado,2
tratamento, concentração,2
tratamento, concreto,1
tratamento, confinar,1
tratamento, contaminação,3
tratamento, corda,1
tratamento, cordoalha,1
tratamento, corporal,1
tratamento, corrente,1
tratamento, cru,2
tratamento, cruzamento,1
tratamento, cultura,2
tratamento, cupim,1
tratamento, câncer,1
tratamento, demora,1
tratamento, detenção,1
tratamento, diagnosticar,2
tratamento, diarrear,1
tratamento, dieta,2
tratamento, digestãar,1
tratamento, diluição,1
tratamento, dimensionamento,1
tratamento, divisória,1
tratamento, doente,2
tratamento, doença,5
tratamento, dosagem,3
tratamento, edema,1
tratamento, efeito,3
tratamento, eficiente,2
tratamento, efluente,2
tratamento, eimeriose,1
tratamento, erva,1
tratamento, espécie,2
tratamento, esterco,5
tratamento, estresse,1
tratamento, eucalipto,1
tratamento, examinar,2
tratamento, fase,2
tratamento, fatal,1
tratamento, fator,1
tratamento, fazendeiro,1
tratamento, ferramenta,1
tratamento, fertirrigação,1
tratamento, financeiro,1
tratamento, fitoterapia,1
tratamento, forrageira,1
tratamento, freático,1
tratamento, galpão,1
tratamento, grande,6
tratamento, gênerar,1
tratamento, haste,1
tratamento, herbácea,1
tratamento, heterose,1
tratamento, hidratação,1
tratamento, homeopatia,1
tratamento, hormônio,2
tratamento, humano,1
tratamento, hábito,1
tratamento, húmu,1
tratamento, identificar,4
tratamento, indesejável,1
tratamento, infeccioso,1
tratamento, infecção,4
tratamento, infestação,1
tratamento, infusão,1
tratamento, instalação,3
tratamento, intramamário,1
tratamento, irrigação,1
tratamento, irritação,1
tratamento, isolamento,1
tratamento, lactação,6
tratamento, lei,1
tratamento, leiteiro,1
tratamento, lembrar,1
tratamento, lençol,1
tratamento, lesão,2
tratamento, liber,1
tratamento, limpar,1
tratamento, limpo,1
tratamento, lombo,1
tratamento, lote,2
tratamento, líquido,4
tratamento, macho,1
tratamento, madeira,1
tratamento, magro,1
tratamento, mamário,3
tratamento, maneira,1
tratamento, marcação,1
tratamento, matar,1
tratamento, material,1
tratamento, medicamento,4
tratamento, medida,5
tratamento, meio,1
tratamento, modo,2
tratamento, morfofisiológica,1
tratamento, morte,2
tratamento, mourão,1
tratamento, mucoso,1
tratamento, médico,4
tratamento, método,1
tratamento, neoplasia,1
tratamento, nutricional,1
tratamento, nutriente,1
tratamento, olho,1
tratamento, ordenha,3
tratamento, ordenhador,2
tratamento, orgânico,6
tratamento, oxigênio,2
tratamento, parasita,2
tratamento, parasitose,1
tratamento, paratifo,1
tratamento, parte,1
tratamento, parto,4
tratamento, partícula,1
tratamento, parâmetro,1
tratamento, pastagem,7
tratamento, pastejo,3
tratamento, pasteurizado,1
tratamento, pasto,1
tratamento, pata,1
tratamento, patogênico,1
tratamento, patógeno,1
tratamento, pelar,1
tratamento, penduloso,1
tratamento, pequeno,2
tratamento, perda,1
tratamento, perene,1
tratamento, pescoço,1
tratamento, piquete,1
tratamento, planta,1
tratamento, pomada,1
tratamento, população,1
tratamento, prepucial,1
tratamento, prescrever,2
tratamento, presença,3
tratamento, procedimento,1
tratamento, procurar,1
tratamento, progesterona,1
tratamento, prostaglandina,1
tratamento, protozoário,1
tratamento, quarto,6
tratamento, quente,1
tratamento, químico,1
tratamento, radicante,1
tratamento, rasteiro,1
tratamento, raça,1
tratamento, rebanhar,1
tratamento, rebanho,2
tratamento, reciclagem,3
tratamento, recomendação,1
tratamento, refrigerar,2
tratamento, regime,1
tratamento, reidrata,1
tratamento, reprodutivo,1
tratamento, reprodutor,1
tratamento, resistente,2
tratamento, resíduo,10
tratamento, reter,1
tratamento, risco,2
tratamento, rodízio,1
tratamento, rotativo,2
tratamento, samambaia,1
tratamento, sanguíneo,1
tratamento, seca,2
tratamento, seco,4
